Supplier,Model,SerialNumber,Condition,Note,ReceivedDate,StockStatus,
39,C4KX-PWR-750DC-R#JV,PSK2042WD0B,USEB,Returned to Joyce---to OSI Hardware Inc. - POUS34894---Returned,1576083600,0,
39,C4KX-PWR-750DC-R#JV,PSK2042WD15,USEB,Returned to Joyce---to OSI Hardware Inc. - POUS34894---Returned,1576083600,0,
39,C4KX-PWR-750DC-R#JV,PSK2042WD0U,USEB,Returned to Joyce---to OSI Hardware Inc. - POUS34894---Returned,1576083600,0,
39,C4KX-PWR-750DC-R#JV,PSK2042WD13,USEB,Returned to Joyce---to OSI Hardware Inc. - POUS34894---Returned,1576083600,0,
39,AIR-CAP3702I-A-K9#JV,FCW1934P8V9,USEB,,1576083600,1,
39,AIR-CAP3702I-A-K9#JV,FCW1937N93Y,USEB,,1576083600,1,
39,AIR-CAP3702I-A-K9#JV,FCW1934P71H,USEB,,1576083600,1,
39,AIR-CAP3702I-A-K9#JV,FTX1834R0R8,USEB,,1576083600,1,
39,AIR-CAP3702I-A-K9#JV,FCW1934P9TR,USEB,,1576083600,1,
39,AIR-PWRINJ1500-2#JV,PHI171400GB,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170600GB,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170500I5,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170500IC,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI171400E5,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170500JZ,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170500JB,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170500J0,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,AIR-PWRINJ1500-2#JV,PHI170600GG,USEB,to Redeploy Technologies Limited - POTS0002032,1576083600,0,
39,C819GW-LTE-MNA-AK9#JV,FJC2022L0SW,NOB,,1576083600,1,
39,PWR2-20W-AC#JV,LIN20090X6E,USEA,,1576083600,1,
39,AIR-ANTM2050D-R#JV,IPS012989,USEB,,1576083600,1,
39,AIR-ANTM2050D-R#JV,IPS012990,USEB,,1576083600,1,
39,AIR-ANTM2050D-R#JV,IPS012991,USEB,,1576083600,1,
39,AIR-PWRINJ1500-2#JV,PHI201800H3,USEB,to Redeploy Technologies Limited - POTS0002032,1575910800,0,
39,WS-C2960X-48FPS-L#JV,FOC1844S4KL,USEB,"China---to DATA HARDWARE DEPOT, LP - PO34723",1575910800,0,
39,WS-C2960X-48FPS-L#JV,FCW1748A2TC,USEB,"China---to DATA HARDWARE DEPOT, LP - PO34723",1575910800,0,
39,WS-C2960X-48FPS-L#JV,FCW1823A4SJ,USEB,"China---to DATA HARDWARE DEPOT, LP - PO34723",1575910800,0,
39,WS-C2960X-48FPS-L#JV,FOC1825S0FX,USEB,"China---to DATA HARDWARE DEPOT, LP - PO34723",1575910800,0,
39,WS-C2960X-48FPS-L#JV,FOC1825S0KK,USEB,"China---to DATA HARDWARE DEPOT, LP - PO34723",1575910800,0,
39,PWR-80W-AC#JV,LW0804002766,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,LW0804003014,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,LW0812005526,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB1415509P,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,LD0845002237,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB1415509N,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,DAB133950QM,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,LW0804003319,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,LW0812005566,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB170251ZZ,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,LD0845002402,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,LD0845002369,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB16315854,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,DAB133950VW,USEB,China---to Curvature LLC - PO1283752,1575910800,0,
39,PWR-80W-AC#JV,LD0845002152,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB141251EJ,USEB,China---to CablesAndKits - PO67600,1575910800,0,
39,PWR-80W-AC#JV,LD0844001988,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,LD0845002225,USEB,China,1575910800,1,
39,PWR-80W-AC#JV,DAB133950Q7,USEB,China---to CablesAndKits - PO67759,1575910800,0,
39,PWR-7201-AC#JV,LIT17431M4D,USEB,China---to EXPRESS COMPUTER SYSTEMS - PO66013,1575910800,0,
39,PWR-7201-AC#JV,LIT17431M3T,USEB,China---to EXPRESS COMPUTER SYSTEMS - PO66013,1575910800,0,
39,ME-3400EG-2CS-A#JV,FCW2230H440,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2234H3VS,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2230H44P,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2234H3VP,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2234H3RL,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2231H4CA,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW2230H40T,USEB,to Logic Networks LLC - PO2207,1575910800,0,
39,ME-3400EG-2CS-A#JV,FCW2203H2YR,USEB,,1575910800,1,
39,ME-3400EG-2CS-A#JV,FCW1929H06G,USEB,,1575910800,1,
39,UCSC-RAID-MZ-C240#JV,FCH18137EEY,USEB,,1575910800,1,
39,UCSC-RAID-MZ-C240#JV,FCH182672F3,USEB,,1575910800,1,
39,SPA-1X10GE-L-V2#JV,JAE13177Z1B,USEB,Blind ship for Computer Connection (CCNY)- PO54125,1575651600,0,
39,SPA-1X10GE-L-V2#JV,SAL17131U94,USEB,Blind ship for Computer Connection (CCNY)- PO54125,1575651600,0,
39,SPA-1X10GE-L-V2#JV,JAE151305J8,USEB,Blind ship for Computer Connection (CCNY)- PO54125,1575651600,0,
39,ME-3400G-2CS-A#JV,FOC1325V47A,USEB,,1575565200,1,
39,ME-3400G-2CS-A#JV,FOC1325V0HR,USEB,,1575565200,1,
39,ME-3400G-2CS-A#JV,FOC1325V6S1,USEB,,1575565200,1,
39,ME-3400G-2CS-A#JV,FOC1325V6SJ,USEB,,1575565200,1,
39,VG202XM#JV,FCH1815R0WQ,USEB,From:    tia-m,1575392400,1,
39,GLC-LH-SMD#TMADE#JV#PACK9124-2,ACW22150EWT,NIB,wh by E---Note: Document Ori,1576429200,0,
39,GLC-LH-SMD#TMADE#JV#PACK9124-2,ACW22150EWU,NIB,wh by E---Note: Document Ori,1576429200,0,
39,GLC-LH-SMD#TMADE#JV#PACK9124-2,ACW22150EWS,NIB,wh by E---Note: Document Ori,1576429200,0,
39,GLC-LH-SMD#TMADE#JV#PACK9124-2,ACW22150EWP,NIB,wh by E---Note: Document Ori,1576429200,0,
39,GLC-LH-SMD#TMADE#JV#PACK9124-2,ACW22150EWQ,NIB,wh by E---Note: Document Ori,1576429200,0,
39,C2960X-STACK#JV#PACK20035-1,FOC19040SR2,USEB,"wh by viet
from: onlineeparts2015
PACKIP05
id: ip*buyer---to CentricsIT - PPO109634",1576515600,0,
39,C2960X-STACK#JV#PACK20034,FOC19040D3F,USEB,"wh by viet
from: onlineeparts2015
PACKIP05
id: ip*buyer---to CentricsIT - PPO109634",1576515600,0,
39,C2960X-STACK#JV#PACK20035-1,FDO19131K46,USEB,"wh by viet
from: onlineeparts2015
PACKIP05
id: ip*buyer---to CentricsIT - PPO109634",1576515600,0,
39,C2960X-STACK#JV#PACK20035-1,FOC19040V39,USEB,"wh by viet
from: onlineeparts2015
PACKIP05
id: ip*buyer---to OSI Hardware Inc. - POUS39563",1576515600,0,
39,CPAK-100G-LR4#JV#PACK9124-3,FBN21080D91,USEA,wh by E---to Rincon Technology - PO35753,1576515600,0,
39,CPAK-100G-LR4#JV#PACK9124-3,FBN21090339,USEA,wh by E---to Rincon Technology - PO35753,1576515600,0,
39,CPAK-100G-LR4#JV#PACK9124-3,FBN21090086,USEA,wh by E---to Rincon Technology - PO35753,1576515600,0,
39,CPAK-100G-LR4#JV#PACK9124-3,FBN21080E27,USEA,wh by E---to Rincon Technology - PO35753,1576515600,0,
39,CPAK-100G-LR4#JV#PACK9124-3,FBN21080A77,USEA,wh by E---to Rincon Technology - PO35753,1576515600,0,
39,QSFP-100G-LR4-S#JV#PACK9124-2,FNS22150FRK,USEB,wh by E,1576515600,0,
39,QSFP-100G-LR4-S#TMADE#JV#PACK20035,FNS22160AWP,NIB,wh by E---ALL Ori---to Curvature LLC - PO1283970,1576515600,0,
39,QSFP-100G-LR4-S#TMADE#JV#PACK20035,FNS22150FS1,NIB,wh by E---ALL Ori---to Curvature LLC - PO1283970,1576515600,0,
39,QSFP-100G-LR4-S#JV#PACK9124-2,FNS22160AVS,USEB,wh by E---to Voyage Technologies - PO46061,1576515600,0,
39,QSFP-100G-LR4-S#JV#PACK9124-2,FNS22160AUQ,USEB,wh by E,1576515600,0,
39,QSFP-100G-LR4-S#JV#PACK9124-2,SPC2230000M,USEB,wh by E---PIVIT GLOBAL,1576515600,0,
39,QSFP-100G-LR4-S#JV#PACK9124-2,FNS22150GG0,USEB,wh by E---PIVIT GLOBAL,1576515600,0,
39,PWR-C1-715WAC-P#JV#PACK9124-3,DCC2321C4N8,NIB,"wh by viet---Blind ship for Triton Datacom Online, - PO8399---Blind ship for Triton Datacom Online, - PO8399",1576515600,0,
39,PWR-C1-715WAC-P#JV#PACK9124-3,DCC2321C4P7,NIB,"wh by viet---Blind ship for Triton Datacom Online, - PO8399---Blind ship for Triton Datacom Online, - PO8399",1576515600,0,
39,PWR-C1-715WAC-P#JV#PACK9124-3,DCC2321C4PT,NIB,"wh by viet---Blind ship for Triton Datacom Online, - PO8399---Blind ship for Triton Datacom Online, - PO8399",1576515600,0,
39,C9300-NM-8X#JV#PACK9124-3,FOC23164JTQ,NIB,wh by viet---to Abacus Solutions LLC - PO286268,1576515600,0,
39,C9300-NM-8X#JV#PACK9124-3,FOC23164G9N,NIB,wh by viet---NETWORK CRAZE TECHNOLOGIES---NETWORK CRAZE TECHNOLOGIES,1576515600,0,
39,C9300-NM-8X#JV#PACK20022,FOC23164JZT,NIB,8.3.7.3.B; 19/12/2019---wh by viet---Box Damaged---to Curvature LLC - PO1285551,1576515600,0,
39,C9300-NM-8X#JV#PACK9124-3,FOC23164JLC,NIB,wh by viet---to Abacus Solutions LLC - PO286268,1576515600,0,
39,WS-C3560G-48PS-E#JV#PACK9124-3,FOC0921U0KK,USEC,"wh by viet---to CablesAndKits - PO66893
Bad POE port 21 , broken clip on face plate",1576688400,1,
39,WS-C3560G-48PS-E#JV#PACK9124-3,FOC1015Y0BQ,USEC,"wh by viet---to CablesAndKits - PO66578
damaged faceplate/multiple bad POE ports",1576688400,1,
39,WS-C3560G-48PS-E#JV#PACK9124-3,FOC0926U0T5,USEC,"wh by viet---to CablesAndKits - PO66578
damaged faceplate/multiple bad POE ports",1576688400,1,
39,WS-C3560G-48PS-E#JV#PACK9124-3,FOC1027Y0M2,USEC,"wh by viet---to CablesAndKits - PO66578
damaged faceplate/chassis damage behind faceplate/multiple bad POE ports",1576688400,1,
39,SFP-10G-SR#TMADE#JV#PACK9124-2,SPC164200AP,NIB,wh by viet---Note: Document Ori---to INTELECA LLC - PO12623,1576688400,0,
39,CAB-STACK-50CM#JV,IPS013015,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013016,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013017,USEB,,1576515600,0,
39,CAB-STACK-50CM#JV,IPS013018,USEB,,1576515600,0,
39,CAB-STACK-50CM#JV,IPS013019,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013020,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013021,USEB,,1576515600,0,
39,CAB-STACK-50CM#JV,IPS013022,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013023,USEB,to OSI Hardware Inc. - POUS35662,1576515600,0,
39,CAB-STACK-50CM#JV,IPS013024,USEB,,1576515600,1,
39,CAB-STACK-50CM#JV,IPS013025,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013026,USEB,,1576515600,0,
39,CAB-STACK-50CM#JV,IPS013027,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,CAB-STACK-50CM#JV,IPS013028,USEB,"to DATA HARDWARE DEPOT, LP - PO35233",1576515600,0,
39,GE-DCARD-ESW#JV,FOC10251WWE,USEB,,1576515600,1,
39,GE-DCARD-ESW#JV,FOC15172LVR,USEB,,1576515600,1,
39,GE-DCARD-ESW#JV,FOC104930HJ,USEB,,1576515600,1,
39,GE-DCARD-ESW#JV,FOC15150N1C,USEB,,1576515600,1,
39,PWR-C49-300AC#JV#PACK9124-3,PAC12290NZ2,USEB,wh by viet,1576774800,1,
39,PWR-C49-300AC#JV#PACK9124-3,PAC12290L53,USEB,wh by viet,1576774800,1,
39,N3K-C3064-FAN#JV#PACK9124-3,FOX1813P166,USEB,wh by viet---to OSI Hardware Inc. - POUS37317,1576774800,0,
39,N3K-C3064-FAN-B#JV#PACK9124-3,FOX1730P06R,USEB,wh by viet,1576774800,1,
39,NPE-G1#JV#PACK9124-3,35250540,USEB,wh by viet---512MB RAM,1576774800,1,
39,NPE-G1#JV#PACK9124-3,34040860,USEB,wh by viet---512MB RAM,1576774800,1,
39,PWR-125W-AC#JV#PACK9124-3,LIT2145577C,USEB,wh by viet---to Curvature LLC - PO1283415,1576774800,0,
39,PWR-125W-AC#JV#PACK9124-3,LIT214555S6,USEB,wh by viet---to Curvature LLC - PO1283415,1576774800,0,
39,VS-S720-10G-3CXL#JV#PACK9124-3,SAL13431YE9,USEB,wh by viet,1576774800,1,
39,PWR-4330-POE-AC#JV#PACK9124-3,DCA211920KZ,USEB,wh by viet,1576774800,1,
39,STACK-T1-50CM#JV#PACK9124-3,MOC2048A8LZ,USEB,"wh by viet---to Trifecta Networks, LLC - PO277772",1576774800,0,
39,STACK-T1-50CM#JV#PACK9124-3,LCC2134G0FF,USEB,"wh by viet---to Trifecta Networks, LLC - PO277772",1576774800,0,
39,STACK-T1-50CM#JV#PACK9124-3,LCC2047G3PQ,USEB,"wh by viet---to Trifecta Networks, LLC - PO277772",1576774800,0,
39,STACK-T1-50CM#JV#PACK9124-3,MOC2048AB4Q,USEB,"wh by viet---to Trifecta Networks, LLC - PO277772",1576774800,0,
39,STACK-T1-50CM#JV#PACK9124-3,MOC2142A48L,USEB,"wh by viet---to Trifecta Networks, LLC - PO277772",1576774800,0,
39,N55-PAC-750W#JV#PACK9124-3,POG16077TMZ,USEB,wh by viet,1576774800,1,
39,N55-PAC-750W#JV#PACK9124-3,POG16097T0A,USEB,wh by viet,1576774800,1,
39,N55-DL2#JV#PACK9124-3,FOC16131PJ6,USEB,wh by viet,1576774800,1,
39,N55-DL2#JV#PACK9124-3,FOC17470Y0W,USEB,wh by viet,1576774800,1,
39,PWR-125W-AC#JV#PACK20034,LIT18501S6E,USEB,wh by viet---to Curvature LLC - PO1283703,1576774800,0,
39,PWR-125W-AC#JV#PACK20034,LIT211323PY,USEB,wh by viet---to Curvature LLC - PO1283415,1576774800,0,
39,PWR-125W-AC#JV#PACK20035-1,LIT17110RJJ,USEB,wh by viet,1576774800,0,
39,PWR-125W-AC#JV#PACK20035-1,LIT17110RB1,USEB,wh by viet,1576774800,1,
39,PWR-125W-AC#JV#PACK20034,LIT21242KZF,USEB,wh by viet---to Curvature LLC - PO1283415,1576774800,0,
39,PWR-125W-AC#JV#PACK20035-1,LIT21193CYL,USEB,wh by viet,1576774800,0,
39,PWR-125W-AC#JV#PACK20034,LIT18501S6M,USEB,wh by viet---to Curvature LLC - PO1283703,1576774800,0,
39,PWR-125W-AC#JV#PACK20035-1,LIT21212SK9,USEB,wh by viet,1576774800,1,
39,PWR-125W-AC#JV#PACK20034,LIT2145565T,USEB,wh by viet---to Curvature LLC - PO1283703,1576774800,0,
39,PWR-125W-AC#JV#PACK20034,LIT214555UT,USEB,wh by viet---to Curvature LLC - PO1283415,1576774800,0,
39,PWR-125W-AC#JV#PACK20034,LIT214554UL,USEB,wh by viet---to Curvature LLC - PO1283703,1576774800,0,
39,PWR-125W-AC#JV#PACK20034,LIT17110RKW,USEB,wh by viet---to Curvature LLC - PO1283703,1576774800,0,
39,WS-C2960+24LC-S#JV,FOC1836S526,USEB,pack6302---to Curvature LLC - PO1279552,1576602000,0,
39,WS-C2960+24LC-S#JV,FOC1831Y4LP,USEB,pack6302---to Curvature LLC - PO1279552,1576602000,0,
39,WS-C2960+24LC-S#JV,FOC1847Y6XT,USEB,pack6302,1576602000,1,
39,WS-C2960+24LC-S#JV,FCW1831A6PH,USEB,pack6302,1576602000,1,
39,WS-C2960+24LC-S#JV,FCW2002A0FN,USEB,pack6302---to Curvature LLC - PO1279552,1576602000,0,
39,WS-C2960+24LC-S#JV,FOC1830S7BE,USEB,pack6302,1576602000,1,
39,C1111-4P#JV,FGL2341LA6P,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811W6,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL2341LA5V,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811W5,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811W2,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811VX,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811VZ,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL2341LA4G,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811W7,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL233811VR,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,C1111-4P#JV,FGL2341LA87,NIB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO56275,1576602000,0,
39,WS-C2960X-48LPD-L#JV,FOC2039Y1BM,USEB,IP China---to Curvature LLC - PO1280265---to Curvature LLC - PO1280265,1576602000,0,
39,WS-C2960X-48LPD-L#JV,FCW2113A0YD,USEB,IP China---to Curvature LLC - PO1280265---to Curvature LLC - PO1280265,1576602000,0,
39,WS-C2960X-48LPD-L#JV,FCW2039B2KD,USEB,IP China---to Curvature LLC - PO1280265---to Curvature LLC - PO1280265,1576602000,0,
39,WS-C2960X-48LPD-L#JV,FOC2039Y1BL,USEB,IP China,1576602000,1,
39,WS-C2960X-48LPD-L#JV,FOC2039Y1BS,USEB,IP China,1576602000,1,
39,C2960X-STACK#JV,FOC20420LCB,USEB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO58772,1576602000,0,
39,C2960X-STACK#JV,FOC20420G7L,USEB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO58772,1576602000,0,
39,C2960X-STACK#JV,FOC20420K59,USEB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO58772,1576602000,0,
39,C2960X-STACK#JV,FOC20420JV8,USEB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO58772,1576602000,0,
39,C2960X-STACK#JV,FOC211211S3,USEB,IP China---to Genesis Global Hardware - PO17954A,1576602000,0,
39,C2960X-STACK#JV,FOC20420LC8,USEB,IP China---OSI Hardware Inc.,1576602000,0,
39,C2960X-STACK#JV,FOC20420K5C,USEB,IP China---to Genesis Global Hardware - PO17954A,1576602000,0,
39,C2960X-STACK#JV,FOC20420LRQ,USEB,IP China---to OSI Hardware Inc. - US37844,1576602000,0,
39,C2960X-STACK#JV,FOC20420LC7,USEB,IP China---to NETWORK CRAZE TECHNOLOGIES - PO58772,1576602000,0,
39,C2960X-STACK#JV,FOC20420KGA,USEB,IP China---to OSI Hardware Inc. - US37844,1576602000,0,
39,C2960X-STACK#JV,FOC20420HZK,USEB,IP China---to OSI Hardware Inc. - US37844,1576602000,0,
39,C2960X-STACK#JV,FOC20420G7M,USEB,IP China---to OSI Hardware Inc. - US37844,1576602000,0,
39,UCS-C240-M3#JV,FCH1623VBTH,USEB,Pack6300,1576602000,1,
39,WS-C2960+24LC-S#JV,FOC1904Z4PK,USEB,pack6298,1576602000,1,
39,WS-C2960+24PC-S#JV,FOC1951Y13H,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC2008W442,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC2044Y15N,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC2016Z5LA,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FCW1907A44P,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC1923W37D,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FCW1907A43L,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FCW1907A42M,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC2020Z4RS,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,WS-C2960+24PC-S#JV,FOC2003W4P8,USEB,itpartsdepot---to Curvature LLC - PO1279893,1576602000,0,
39,PWR-C2-640WAC#JV,LIT202255Z4,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,LIT17061XQ5,USEB,to Edgeium - Dallas - PO000886,1576688400,0,
39,PWR-C2-640WAC#JV,DTN2123B5SG,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DTN1838B11P,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DTN1733B0A3,USEB,,1576688400,1,
39,PWR-C2-640WAC#JV,DTN2032P03P,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DCB2026B4NP,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DCB2026B4NL,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DCB2043B8E5,USEB,to Enterasource - PO-P15069,1576688400,0,
39,PWR-C2-640WAC#JV,DCB2036B0U9,USEB,,1576688400,1,
39,WS-C3650-48PS-E#JV,FDO1739Q0ER,USEB,,1576688400,0,
39,PWR-C2-640WAC#JV,LIT214557RH,USEB,to Enterasource - PO-P15069,1576688400,0,
39,JPSU-650W-AC-AFI#JV,1GA15283226,USEB,,1576602000,0,
39,JPSU-650W-AC-AFI#JV,1GA15291466,USEB,,1576602000,0,
39,JPSU-650W-AC-AFI#JV,1GA15283392,USEB,,1576602000,0,
39,JPSU-650W-AC-AFI#JV,1GA15283228,USEB,,1576602000,0,
39,JPSU-650W-AC-AFI#JV,1GA15283181,USEB,,1576602000,0,
39,JPSU-650W-AC-AFI#JV,1GA15284066,USEB,,1576602000,0,
39,ME-3400EG-2CS-A#JV,FCW1850H030,USEB,,1576429200,1,
39,STACK-T4-50CM#JV,LCC2245H8E9,USEB,,1576429200,1,
39,STACK-T4-50CM#JV,LCC2245H9H6,USEB,,1576429200,1,
39,STACK-T4-50CM#JV,LCC2248G1D6,USEB,,1576429200,1,
39,STACK-T4-50CM#JV,LCC2243HAV1,USEB,,1576429200,1,
39,C9300-48UXM-A#JV#PACK20031-3,FCW2323C165,NIB,"8.2.6.3.C; 23/12/2019
---wh by E---to Curvature LLC - PO1282841",1577034000,0,
39,C9300-48UXM-A#JV#PACK20031-3,FOC2323U10E,NIB,"8.2.6.3.C; 23/12/2019
---wh by E---to Curvature LLC - PO1282841",1577034000,0,
39,CPAK-100G-LR4#JV,FBN21080E00,USEA,wh by E---to Entagon Inc - PO15740,1577034000,0,
39,CPAK-100G-LR4#JV,FBN21080D62,USEA,wh by E---to Entagon Inc - PO15740,1577034000,0,
39,CPAK-100G-LR4#JV,FBN21080E53,USEA,wh by E---to Entagon Inc - PO15740,1577034000,0,
39,CPAK-100G-LR4#JV,FBN21080B27,USEA,wh by E---PICS Telecom International - P,1577034000,0,
39,CPAK-100G-LR4#JV,FBN21090195,USEA,wh by E---to Entagon Inc - PO15740,1577034000,0,
39,C3KX-NM-10GT#JV,FDO17491H5X,NOB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1252U04U,USEB,,1577034000,1,
39,PWR-C2-640WAC#JV,QCS223041HX,USEA,to Curvature LLC - PO1281688,1577034000,0,
39,PWR-C2-640WAC#JV,QCS223042C2,USEA,"Recurrent Technologies, Inc",1577034000,0,
39,PWR-C2-640WAC#JV,QCS223541AP,USEA,to Go Communications PO72657,1577034000,0,
39,PWR-2901-POE#JV,HIC1212C1O8,USEB,,1577034000,1,
39,PVDM4-256#JV,FOC20294USM,USEB,to PICS Telecom US - PO856262,1577034000,0,
39,SPA-1X10GE-L-V2#JV,SAL1734BURZ,USEB,,1577034000,0,
39,SPA-1X10GE-L-V2#JV,SAL1834Z9ZU,USEB,"to DATA HARDWARE DEPOT, LP - PO35185",1577034000,0,
39,SPA-1X10GE-L-V2#JV,SAL1740DMMA,USEB,"to DATA HARDWARE DEPOT, LP - PO35185---OSI Hardware Inc.",1577034000,0,
39,SPA-1X10GE-L-V2#JV,SAL1622DV82,USEB,"to DATA HARDWARE DEPOT, LP - PO35185",1577034000,0,
39,SPA-1X10GE-L-V2#JV#RMA,SAL1829WZVE,USEB,"to DATA HARDWARE DEPOT, LP - PO35185---OSI Hardware Inc.",1577034000,0,
39,ME-3400G-2CS-A#JV,FOC1252U041,USEB,to BE Networks PO IO20-0218,1577034000,0,
39,ME-3400G-2CS-A#JV,FOC1252U04E,USEB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1324V1GZ,USEB,to BE Networks PO IO20-0218,1577034000,0,
39,ME-3400G-2CS-A#JV,FOC1252U06J,USEB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1317X1MW,USEB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1312U0SR,USEB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1319V5LH,USEB,,1577034000,1,
39,ME-3400G-2CS-A#JV,FOC1243V1MZ,USEB,,1577034000,1,
